confirm?,hathi trust link,link,catalog search links,mms_id,dlxs_id,author,title,pub_date,pub_place,language
Y,https://babel.hathitrust.org/cgi/pt?id=miun.akr4803.0001.001,https://quod.lib.umich.edu/m/moa/AKR4803.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Notes%2C%20explanatory%20and%20practical%20on%20the%20Acts%20of%20the%20Apostles.%20%3A%20Designed%20for%20Bible%20classes%20and%20Sunday%20schools.%20/,990022435850106381,AKR4803.0001.001,,"Notes, explanatory and practical on the Acts of the Apostles. : Designed for Bible classes and Sunday schools. /",1854.,"New York, :",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.akx4165.0001.001,https://quod.lib.umich.edu/m/moa/AKX4165.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Philadelphia%20and%20its%20manufactures%20...%20in%201857%20...,990023020070106381,AKX4165.0001.001,"Freedley, Edwin T. (Edwin Troxell), 1827-1904.",Philadelphia and its manufactures ... in 1857 ...,1858.,"Philadelphia,",eng
N,https://babel.hathitrust.org/cgi/pt?id=miun.alk7606.0001.001,https://quod.lib.umich.edu/m/moa/ALK7606.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20marriage%20promise%2C%20a%20comedy%20in%20five%20acts%20as%20performed%20at%20the%20Theatre-Royal%2C%20Drury-Lane%20/,990023872550106381,ALK7606.0001.001,"Allingham, John Till, active 1799-1810.","The marriage promise, a comedy in five acts as performed at the Theatre-Royal, Drury-Lane /",1803,Philadelphia :,eng
N,https://babel.hathitrust.org/cgi/pt?id=miun.alk7608.0001.001,https://quod.lib.umich.edu/m/moa/ALK7608.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20pioneer%20consisting%20of%20essays%2C%20literary%2C%20moral%20and%20theological%20/,990023872570106381,ALK7608.0001.001,"Graham, David, 1779-1839.","The pioneer consisting of essays, literary, moral and theological /",1812.,Pittsburgh [Pa.] :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.alr2110.0001.001,https://quod.lib.umich.edu/m/moa/ALR2110.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Natural%20history%20for%20the%20use%20of%20schools%20and%20families%20/,990024357600106381,ALR2110.0001.001,"Hooker, Worthington, 1806-1867.",Natural history for the use of schools and families /,1874.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.alr4975.0001.001,https://quod.lib.umich.edu/m/moa/ALR4975.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Introductory%20address%20at%20the%20opening%20of%20the%20third%20session%20of%20the%20Detroit%20Homoeopathic%20Medical%20College%20%3A%20on%20Wednesday%20evening%2C%20October%2015th%2C%201873%20/,990024385310106381,ALR4975.0001.001,"Frost, J. H. P. (James Henry Paine), 1825-1875.","Introductory address at the opening of the third session of the Detroit Homoeopathic Medical College : on Wednesday evening, October 15th, 1873 /",1873.,Detroit :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.alu3152.0001.001,https://quod.lib.umich.edu/m/moa/ALU3152.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Homoeopathic%20domestic%20practice%20%3A%20containing%20also%20chapters%20on%20anatomy%2C%20physiology%2C%20hygiene%2C%20and%20an%20abridged%20materia%20medica%20/,990024658230106381,ALU3152.0001.001,"Guernsey, Egbert, 1823-1903.","Homoeopathic domestic practice : containing also chapters on anatomy, physiology, hygiene, and an abridged materia medica /",1853.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.anz3462.0001.001,https://quod.lib.umich.edu/m/moa/ANZ3462.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Home%20stories%2C%20for%20boys%20and%20girls.,990026458420106381,ANZ3462.0001.001,American Tract Society.,"Home stories, for boys and girls.",[1872?],Boston :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.anz6901.0001.001,https://quod.lib.umich.edu/m/moa/ANZ6901.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Women%20of%20New%20York%20/,990026492320106381,ANZ6901.0001.001,"Hankins, Marie Louise.",Women of New York /,1861.,"New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aqa0575.0002.001,https://quod.lib.umich.edu/m/moa/AQA0575.0002.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Pamphlets.%20%3A%20Natural%20science.,990028644340106381,AQA0575.0002.001,"Winchell, Alexander, 1824-1891.",Pamphlets. : Natural science.,1862-1889.,"Minneapolis, Minn. :",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aqb5692.0001.001,https://quod.lib.umich.edu/m/moa/AQB5692.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Tounghoo%20women%20Ladies%2C%20will%20you%20approve%20or%20condemn%3F,990028794320106381,AQB5692.0001.001,"Mason, Ellen Huntly Bullard.","Tounghoo women Ladies, will you approve or condemn?",1860.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aqj4170.0001.001,https://quod.lib.umich.edu/m/moa/AQJ4170.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Ballads%20of%20New%20England%2C,990029113710106381,AQJ4170.0001.001,"Whittier, John Greenleaf, 1807-1892.","Ballads of New England,",1870.,"Boston,",eng
N,https://babel.hathitrust.org/cgi/pt?id=miun.asd9683.0001.001,https://quod.lib.umich.edu/m/moa/ASD9683.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20council%20fire.,990032941690106381,ASD9683.0001.001,Hiawatha Sportsman's Club.,The council fire.,,"Lansing, Mich. :",eng
N,https://babel.hathitrust.org/cgi/pt?id=miun.baa4067.0001.001,https://quod.lib.umich.edu/m/moa/BAA4067.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=A%20short%20treatise%20on%20the%20application%20of%20steam%20%3A%20whereby%20is%20clearly%20shewn%2C%20from%20actual%20experiments%2C%20that%20steam%20may%20be%20applied%20to%20propel%20boats%20or%20vessels%20of%20any%20burthen%20against%20rapid%20currents%20with%20great%20velocity.%20The%20same%20principles%20are%20also%20introduced%20with%20effect%2C%20by%20a%20machine%20of%20simple%20and%20cheap%20construction%2C%20for%20the%20purpose%20of%20raising%20water%20sufficient%20for%20the%20working%20of%20grist-mills%2C%20saw-mills%2C%20%26c.%2C%20and%20for%20watering%20meadows%20and%20other%20purposes%20of%20agriculture%20/,990039101900106381,BAA4067.0001.001,"Rumsey, James, 1743?-1792.","A short treatise on the application of steam : whereby is clearly shewn, from actual experiments, that steam may be applied to propel boats or vessels of any burthen against rapid currents with great velocity. The same principles are also introduced with effect, by a machine of simple and cheap construction, for the purpose of raising water sufficient for the working of grist-mills, saw-mills, &c., and for watering meadows and other purposes of agriculture /",1850-51.,Albany :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.baa9254.0001.001,https://quod.lib.umich.edu/m/moa/BAA9254.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=An%20inductive%20and%20practical%20treatise%20on%20book-keeping%20by%20single%20and%20double%20entry%20%3A%20designed%20for%20high-schools%20and%20academies%3A%20containing%20four%20sets%20of%20books%20by%20single%20entry%2C%20and%20seven%20sets%20by%20double%20entry%20/,990039152630106381,BAA9254.0001.001,"Crittenden, S. W. (Samuel Worcester)","An inductive and practical treatise on book-keeping by single and double entry : designed for high-schools and academies: containing four sets of books by single entry, and seven sets by double entry /",1861.,Philadelphia :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.baa9309.0001.001,https://quod.lib.umich.edu/m/moa/BAA9309.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Iron-bearing%20rocks%20%28economic%29%20%5Bof%20the%20upper%20peninsula%20of%20Michigan%5D%20%3A%20Appendices%20...,990039153140106381,BAA9309.0001.001,"Brooks, T. B. (Thomas Benton), 1836-1900.",Iron-bearing rocks (economic) [of the upper peninsula of Michigan] : Appendices ...,1873.,New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.baa9328.0003.001,https://quod.lib.umich.edu/m/moa/BAA9328.0003.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Natural%20history%20survey%20of%20Illinois.%20%3A%20State%20Laboratory%20of%20Natural%20History.%20...%20/,990039153320106381,BAA9328.0003.001,Illinois State Laboratory of Natural History.,Natural history survey of Illinois. : State Laboratory of Natural History. ... /,1889-,"Springfield, Ill.,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.baa9328.atls.001,https://quod.lib.umich.edu/m/moa/BAA9328.ATLS.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Natural%20history%20survey%20of%20Illinois.%20%3A%20State%20Laboratory%20of%20Natural%20History.%20...%20/,990039153320106381,BAA9328.ATLS.001,Illinois State Laboratory of Natural History.,Natural history survey of Illinois. : State Laboratory of Natural History. ... /,1889-,"Springfield, Ill.,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.baa9960.0001.001,https://quod.lib.umich.edu/m/moa/BAA9960.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Report%20of%20a%20reconnaissance%20of%20the%20Black%20hills%20of%20Dakota%2C%20made%20in%20the%20summer%20of%201874.%20Being%20Appendix%20PP%20of%20the%20Annual%20report%20of%20the%20Chief%20of%20engineers%20for%201875.,990035380420106381,BAA9960.0001.001,United States. Army. Corps of Engineers.,"Report of a reconnaissance of the Black hills of Dakota, made in the summer of 1874. Being Appendix PP of the Annual report of the Chief of engineers for 1875.",1875.,"Washington,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.bac1398.0001.001,https://quod.lib.umich.edu/m/moa/BAC1398.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=%5BChristian%20pamphlets.,990039257150106381,BAC1398.0001.001,General Association of Massachusetts. Meeting. Minutes.,[Christian pamphlets.,1852-1868],[United States :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.bac1399.0002.001,https://quod.lib.umich.edu/m/moa/BAC1399.0002.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=%5BChristian%20pamphlets.,990039257160106381,BAC1399.0002.001,"Smith, Henry Boynton, 1815-1877. Nature and worth of the science of church history.",[Christian pamphlets.,1851-1864],[United States :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.bac1409.0003.001,https://quod.lib.umich.edu/m/moa/BAC1409.0003.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=%5BChristian%20pamphlets.,990039257250106381,BAC1409.0003.001,"Peabody, Andrew P. (Andrew Preston), 1811-1893. American Board of Commissioners for Foreign Missions.",[Christian pamphlets.,1849-1867],[United States? :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.bac1449.0005.005,https://quod.lib.umich.edu/m/moa/BAC1449.0005.005/,https://search.lib.umich.edu/catalog?library=All+libraries&query=%5BChristian%20pamphlets.,990039257580106381,BAC1449.0005.005,"Mills, Henry. Religious standing of the family.",[Christian pamphlets.,1864-1882],[United States :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.bac1450.0006.001,https://quod.lib.umich.edu/m/moa/BAC1450.0006.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=%5BChristian%20pamphlets.,990039257590106381,BAC1450.0006.001,"Tyng, Dudley Atkins, 1825-1858. Vital truth and deadly error.",[Christian pamphlets.,1850-1856],[United States :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.bac1479.0007.001,https://quod.lib.umich.edu/m/moa/BAC1479.0007.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=%5BChristian%20pamphlets.,990039257640106381,BAC1479.0007.001,"Roebuck, John Arthur, 1801-1879. Life of Mahomet.",[Christian pamphlets.,1800-1856],[United States :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.bac1500.0008.001,https://quod.lib.umich.edu/m/moa/BAC1500.0008.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=%5BChristian%20pamphlets.,990039257670106381,BAC1500.0008.001,"Dexter, Henry Martyn, 1821-1890. Voice of the Bible the verdict of reason.",[Christian pamphlets.,1880-1868],[United States :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.bac1501.0009.001,https://quod.lib.umich.edu/m/moa/BAC1501.0009.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=%5BChristian%20pamphlets.,990039257680106381,BAC1501.0009.001,"Bronte, Charlotte, 1816-1855. Jane Eyre.",[Christian pamphlets.,1859-1882],[United States :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.bac1502.0010.001,https://quod.lib.umich.edu/m/moa/BAC1502.0010.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=%5BChristian%20pamphlets.,990039257690106381,BAC1502.0010.001,"Peabody, Andrew P. (Andrew Preston), 1811-1893. Bibliotheca sacra.",[Christian pamphlets.,1842-1876],[United States :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.bac1503.0011.001,https://quod.lib.umich.edu/m/moa/BAC1503.0011.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=%5BChristian%20pamphlets.,990035380550106381,BAC1503.0011.001,"Kelley, William D. (William Darrah), 1814-1890. Equality of all men before the law claimed and defended.",[Christian pamphlets.,1800?-1868],United States :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.bac1512.0013.001,https://quod.lib.umich.edu/m/moa/BAC1512.0013.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=%5BChristian%20pamphlets.,990039257720106381,BAC1512.0013.001,"Bush, George, 1796-1859. Valley of vision.",[Christian pamphlets.,1844-1864],[S.l. :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.bac1516.0014.001,https://quod.lib.umich.edu/m/moa/BAC1516.0014.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=%5BChristian%20pamphlets.,990039257730106381,BAC1516.0014.001,"Dwight, William Theodore, 1795-1865. Work, and the workmen.",[Christian pamphlets.,1859-1878],[United States :,eng
N,https://babel.hathitrust.org/cgi/pt?id=miua.0061313.1907.001,https://quod.lib.umich.edu/m/moa/0061313.1907.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Report%20of%20the%20State%20Board%20of%20Housing.%20%5B1907%5D,99187357623506381,0061313.1907.001,New York (State).,Report of the State Board of Housing. [1907],,,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miua.0450414.0002.001,https://quod.lib.umich.edu/m/moa/0450414.0002.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Catalogue%20of%20the%20works%20of%20art%20belonging%20to%20the%20City%20of%20New%20York.,990004504140106381,0450414.0002.001,New York (N.Y.) Art Commission.,Catalogue of the works of art belonging to the City of New York.,1909-20.,New York,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miua.0534625.0004.001,https://quod.lib.umich.edu/m/moa/0534625.0004.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Michigan%20historical%20collections.,990005346250106381,0534625.0004.001,Michigan Historical Commission.,Michigan historical collections.,,Lansing [etc.],eng
Y,https://babel.hathitrust.org/cgi/pt?id=miua.0534625.0017.001,https://quod.lib.umich.edu/m/moa/0534625.0017.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Michigan%20historical%20collections.,990005346250106381,0534625.0017.001,Michigan Historical Commission.,Michigan historical collections.,,Lansing [etc.],eng
Y,https://babel.hathitrust.org/cgi/pt?id=miua.0534625.0019.001,https://quod.lib.umich.edu/m/moa/0534625.0019.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Michigan%20historical%20collections.,990005346250106381,0534625.0019.001,Michigan Historical Commission.,Michigan historical collections.,,Lansing [etc.],eng
Y,https://babel.hathitrust.org/cgi/pt?id=miua.0534625.0021.001,https://quod.lib.umich.edu/m/moa/0534625.0021.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Michigan%20historical%20collections.,990005346250106381,0534625.0021.001,Michigan Historical Commission.,Michigan historical collections.,,Lansing [etc.],eng
Y,https://babel.hathitrust.org/cgi/pt?id=miua.0534625.0024.001,https://quod.lib.umich.edu/m/moa/0534625.0024.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Michigan%20historical%20collections.,990005346250106381,0534625.0024.001,Michigan Historical Commission.,Michigan historical collections.,,Lansing [etc.],eng
Y,https://babel.hathitrust.org/cgi/pt?id=miua.0534625.0025.001,https://quod.lib.umich.edu/m/moa/0534625.0025.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Michigan%20historical%20collections.,990005346250106381,0534625.0025.001,Michigan Historical Commission.,Michigan historical collections.,,Lansing [etc.],eng
Y,https://babel.hathitrust.org/cgi/pt?id=miua.0534625.0026.001,https://quod.lib.umich.edu/m/moa/0534625.0026.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Michigan%20historical%20collections.,990005346250106381,0534625.0026.001,Michigan Historical Commission.,Michigan historical collections.,,Lansing [etc.],eng
Y,https://babel.hathitrust.org/cgi/pt?id=miua.0534625.0027.001,https://quod.lib.umich.edu/m/moa/0534625.0027.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Michigan%20historical%20collections.,990005346250106381,0534625.0027.001,Michigan Historical Commission.,Michigan historical collections.,,Lansing [etc.],eng
